name,latitude,longitude,category,landmark,barangay,city,province
"Dave's ",10.12189597990337,123.67036739364266,food,"Ibabao perrelos near lumina phase 1",Perrelos,"Carcar City",Cebu
TEA-Cheers,8.907851379651236,125.02533355727793,food,"Front of park &go","South Poblacion",Medina,"Misamis Oriental"
"Boss Java Talibon",10.15269022506601,124.32768864557147,food,"Inside Alturas",Poblacion,Talibon,Bohol
"Crafty Cove Play Cafe",12.06505742262349,124.6055064330274,food,"Infront of Accessoria Trading, Magsaysay Extension",Rawis,"Calbayog City",Samar
"Tala Andrea's Pizza ",10.67644158069254,124.8018414713695,food,"Beside Slim Laboratory ","Poblacion Zone 12","Baybay City",Leyte
"Maki’s Pizza Hub",16.88045530509458,121.5804123982846,food,"Sunriseville Subdivision","Barangay II (Pob.)","San Mateo",Isabela
"Neil Ann’s Boutique",10.05902573803757,124.4718396973727,food,"Beside Palawan in Ubay Public Market",Poblacion,Ubay,Bohol
"GALYN'S BBQ ",10.674169925877948,124.79906776919961,food,"Wet market",Poblacion,Leyte,Leyte
"ÈL CAFE DE MEDIN",8.911251129815767,125.0247079320252,food,"Municipal hall","North Poblacion",Medina,"Misamis Oriental"
"Cafe Arabia Surallah",6.3727983290278605,124.7481513954699,food,"Mallengke, Foodcourt","Libertad (Pob.)",Surallah,"South Cotabato"
"DJ7 MOROCCAN ARABIC FOOD INFANTA ",14.740658444823275,121.66003933176398,food,"DIVERSION ROAD BRNGY SILANGAN ",Silangan,Infanta,Quezon
"Man Meling's Lechon Manok",12.06830781414079,124.59613931668056,food,"Besides RD Pawnshop",Rawis,"Calbayog City",Samar
"Mango Magic2",11.205672028888596,124.85053124800798,food,"Jnf ","San Antonio Pob. (Patong Norte)",Alangalang,Leyte
"Purple Yam",10.152595837557925,124.32806918397546,food,"Beside 7s across Alturas Talibon",Poblacion,Talibon,Bohol
"Domm Bee’z",10.673690026320866,124.80029097639715,food,"Across La asunsion hotel","Poblacion Zone 15","Baybay City",Leyte
"Grace Flower ShopMis",8.908069330194802,125.02422546967864,food,"Near Mr. DIY Medina","South Poblacion",Medina,"Misamis Oriental"
"MILK CHEW CHEW",17.118785,121.616134,food,"GAISANO GRAND MALL PHASE 2 FOOD GARDEN INFRONT OF DISPLAY AREA OR BESIDE ROLL UP GATE RIVER SIDE","Central (Pob.)","Calbayog City",Samar
"Shawarma Republic",13.957695790096746,122.28817479684949,food,,"Barangay IV (Pob.)",Calauag,Quezon
"MARGE MEATS",7.110440358615333,125.615323651582,food,"#2 Molave Street, Buhangin Proper, beside half basketball court, white store","Buhangin (Pob.)","Davao City","Davao del Sur"
"Jondel Snack Inn",12.067046131216149,124.59628791348888,food,"Rosales Blvd.","Awang East (Pob.)","Calbayog City",Samar
"Sip Ma Cha Tea House Carcar",10.103286115172331,123.64079771563411,food,Rotunda,"Poblacion II","Carcar City",Cebu
"Mano Boy",12.071734906663485,124.59337289264285,food,"near Payahan Church",Payahan,"Calbayog City",Samar
"Kampay Bistro",13.951887415471422,122.30301512405276,food,"Lian’s Parlor and Lodge","Santa Maria",Calauag,Quezon
"Don Macchiatos",10.924423897670902,124.43364022715093,food,Prince,"Santo Niño (Pob.)",Isabel,Leyte
"SALVEOWELL ",17.11878429316043,121.61613358184695,food,"Prime Arched building.. behind RFC",Tiguma,"Pagadian City","Zamboanga del Sur"
"Rue Cafe",12.066068501902443,124.59567736320537,food,"Across Centennial Building","Awang West (Pob.)","Calbayog City",Samar
"Goldilocks Calauag",13.95772474828427,122.28740299120545,food,"Near BDO","Barangay V (Pob.)",Calauag,Quezon
"Diovannis Pizza House Naval",11.554115812881687,124.41607682034373,food,"Zone 3, Near Caray Caray Basketball Court",Caraycaray,Naval,Biliran
"Master Lemon 30 De Deciembre Branch",10.676021859971467,124.80213261127284,food,"Solidad Residence ","Poblacion Zone 12","Baybay City",Leyte
"SkyHaven Corndog",12.069369685646928,124.59248445994331,food,"Inside Gaisano Mall","Central (Pob.)","Calbayog City",Samar
"Freeze N' Up",11.20936315950162,124.84485106542706,food,"Gk village","Blumentritt (Pob.)",Alangalang,Leyte
"Alagripet ",10.109115222747896,123.64749820902944,food,"Atbang Security Bank Beside Ingco Power tools","Poblacion III","Carcar City",Cebu
"Dimsum Panda",13.958692091336175,122.2887715883553,food,"Near CCAC","Barangay V (Pob.)",Calauag,Quezon
"Signature Café",12.068793905337738,124.59288426541524,food,"(infront CACO and Nijaga Park | besides Mig's Cravings and Almira Garden Hotel | nearby CAPOSO and Brgy. Central Hall)","Central (Pob.)","Calbayog City",Samar
"LOKAL BREW",10.108475589714386,123.64912944064332,food,"AT THE BACK OF PETRON GASOLINE STATION AWAYAN","Poblacion III","Carcar City",Cebu
Brekkies,6.377304232387029,124.7515762411058,food,,"Libertad (Pob.)",Surallah,"South Cotabato"
"Chao - Fan Express - Arellano Extension ",17.611666937143347,121.72129964455962,food,"Ugac sur arellano extension ","Ugac Sur","Tuguegarao City",CAGAYAN
"Jepong's Resto And Cafe",16.85472864174496,121.55918435539243,food,"near cock pit arena","Villa Magat","San Mateo",Isabela
J'Silogan,12.067613588483493,124.59503985905788,food,"Virsco Building, Rosales Blvd. - beside Girlscout building in front of Legislative Hall","Central (Pob.)","Calbayog City",Samar
"AC Food Treetz",13.91519636592798,121.31487524136901,food,"Tapat ng Pury Elementary School",Pury,"San Antonio",Quezon
Kalagrok,12.059123923514807,124.61292888959923,food,"2nd Flr, Mango Lounge, Near Ciriaco Hotel",Bagacay,"Calbayog City",Samar
"Purple Yam",10.057309485262456,124.47244009003043,food,"Across Catholic Church near Potato Corner",Poblacion,Ubay,Bohol
"Dimsum Panda",17.118784613577073,121.61613391712308,food,"Near Carlos Drugstore","Barangay V (Pob.)",Calauag,Quezon
ChickyFam,9.882059641222096,123.60554041340947,food,"Near 7eleven ",Poblacion,Argao,Cebu
"Chocolate Delights A",7.823573091670331,123.43863838597625,food,"C3 Mall","Santiago (Pob.)","Pagadian City","Zamboanga del Sur"
Takofi,13.958312052572191,122.28504667058587,food,"Big C","Santa Maria",Calauag,Quezon
"Sugar Cafe – Pury, San Antonio, Quezon ",13.915196365997794,121.31487524136901,food,"Infront of the Pury Elementary School ",Pury,"San Antonio",Quezon
"Sideway Resto",6.378112911201208,124.74934229627252,food,"Allah Valley Drive (Infront of Holy Child College)","Libertad (Pob.)",Surallah,"South Cotabato"
"Buddy’s Food House",13.983841208744682,122.32405042559364,food,"Near Sto Domingo Elementary School","Santo Domingo",Calauag,Quezon
"Wilfredos Pizzeria Oslob",9.520956847912279,123.43194851651786,food,711,Poblacion,Oslob,Cebu
"Ambrosia Bellychon",7.817452232236595,123.43662307195439,food,,"San Jose (Pob.)","Pagadian City","Zamboanga del Sur"
"Alberta Sari Sari Store",17.118784614727943,121.61613391712308,"non food","Near radyo ng bayan",Ambago,"Butuan City","AGUSAN DEL NORTE"
"Lemon Co",12.069581380729554,124.59207298234105,food,"Food Garden at Gaisano Grand beside Family Appliance","Central (Pob.)","Calbayog City",Samar
"Cherry Blossoms Cafe",8.351012650844247,124.8093087784946,food,"Iglesia ni Cristo St. very end",Damilag,"Manolo Fortich",Bukidnon
"Ma'am Procees Torta",9.769286622869764,123.53289982303977,food,"Near tapon basketball court",Tapun,Dalaguete,Cebu
"YZ Trendy Shop",7.832224108962355,123.4369360112645,"non food","A.BONIFACIO EXTENSION SAN JOSE PAGADIAN CITY","San Jose (Pob.)","Pagadian City","Zamboanga del Sur"
"Smokehauz Ni Mang Kulas",13.881384278771804,122.26219458505511,food,PUP,"Talolong (Pob.)",Lopez,Quezon
"Mimings Food Hauz",13.88372156922295,122.25949628278613,food,Mimings,"Burgos (Pob.)",Lopez,Quezon
"Kainan Sa Garahe",13.888144161935788,122.2762275673449,food,"By pass road",Danlagan,Lopez,Quezon
"Xiares Andrie ",8.949691562747272,125.50786664709449,food,"Brgy health Center ",Libertad,"Butuan City","AGUSAN DEL NORTE"
ManGoodness,13.73816882090926,122.46744459494948,food,"Livelihood Center","Barangay III (Pob.)",Calauag,Quezon
"Wash Expert Laundry Services",9.120587,125.5425947,"non food","Near Crisanta Pool","Poblacion 9","Cabadbaran City","AGUSAN DEL NORTE"
"Greige Cafe",13.883939642613317,122.25912379100919,food,"Old St. Jude Annex tabi ng manokang bayan","Burgos (Pob.)",Lopez,Quezon
"Haven Pares Mami Silogan",10.104938807498005,123.64001920446754,food,"Along cebeco electric ","Poblacion I","Carcar City",Cebu
Hunnykoi’s,10.384235042860574,124.9820978819449,food,"Sogod Bazaar (Beside Shawarma Shack)","Zone III (Pob.)",Sogod,"Southern Leyte"
"Sips Street",17.118784614612252,121.61613391712308,food,"Near Jehovah's Church and PNU","Magsaysay (Pob.)",Lopez,Quezon
"Ivy Unica Pizza And Food Diners Calauag",13.958483468953505,122.28833406366766,food,"Near Carlos","Barangay IV (Pob.)",Calauag,Quezon
"PAPPU's Crispy Pata Calauag",13.95747160503051,122.28876521810889,food,"In front of Kashwyn super store & near legazpi bank","Santa Maria",Calauag,Quezon
"Ep Cosmetics & Skin Care Trading LLC",16.7782282,121.6958304,"non food","Harap ng munisipyo","Calaocan (Pob.)",Alicia,Isabela
"Bernice Delight ",8.916775656570643,125.54545311257243,food,"Rosewood Block 7 lot 66","Villa Kananga","Butuan City","AGUSAN DEL NORTE"
"KAMBINGAN SA HIGHWAY",16.895164583177745,121.60331964264108,food,"KAMBINGAN SA HIGHWAY","Daramuangan Norte","San Mateo",Isabela
"FM Trendy Cuisine",13.8834941,122.2597579,food,"Near cosy art space","Burgos (Pob.)",Lopez,Quezon
"Tuboy's Lopez",13.885637663776947,122.26257579401135,food,"Infront of watson","Magsaysay (Pob.)",Lopez,Quezon
"DAMS GEN. MERCHANDISE ",17.118784293817942,121.61613358184695,food,"Fish Port ","San Pedro (Pob.)","Pagadian City","Zamboanga del Sur"
"Infinitea Cafe",10.105564075198158,123.64911798331686,food,"foodpark carcar","Poblacion III","Carcar City",Cebu
"Gelo&jane Bakery",13.957276704010857,122.2886817343533,food,"In front of hallf of justice","Barangay IV (Pob.)",Calauag,Quezon
"Amores, Annie Food Products ",7.820271742233165,123.43705443665385,food,"Stall #01, Agora market, meat section","Santa Lucia (Pob.)","Pagadian City","Zamboanga del Sur"
"Lily’s Paluto Package",10.74542315602912,125.01014567992245,food,"Near habitat inn","Loyonsawang (Pob.)",Abuyog,Leyte
"LA's Dessert Station And Snack Shack",11.560995502370758,124.39362433284685,food,"right across Kodak Express","Padre Inocentes Garcia (Pob.)",Naval,Biliran
"Vicky's Carinderia",16.933102487911576,121.7714941687882,food,"infront of CDC School","District I (Pob.)","Cauayan City",Isabela
"Kusina Es",10.108447921289887,123.64995144493092,food,"Lower lamakan valladolid",Valladolid,"Carcar City",Cebu
"Ride & Wear Merchandise",10.124217599395443,123.64872632548212,"non food","Arnold Cabungcal House, Magsipit, Liburon, Carcar City",Liburon,"Carcar City",Cebu
"ChickyFam ",10.108686791165326,123.65437338128686,food,"Corner Valladolid ",Valladolid,"Carcar City",Cebu
"Irenea's Bread & Pastry",13.891767886990792,122.29094753041863,food,"Pamampangin Elementary School",Pamampangin,Lopez,Quezon
"Paresukat Diner",13.882652318648125,122.25635117865382,food,"Lcc mall food court ","Burgos (Pob.)",Lopez,Quezon
"Don Pares",17.09874952626737,121.85683612843584,food,"Near Sea Oil Gas Station, in front of 3300 Car Wash",Alibagu,Ilagan,Isabela
"Uncle Juan’s Iskrambol",10.748967707548578,125.00853109487969,food,,"Buntay (Pob.)",Abuyog,Leyte
"Coffee Stop",10.7567496,125.0045705,food,"Near Rufo’s Resto Bar walking distance from Abuyog Community College ","Guintagbucan (Pob.)",Abuyog,Leyte
"Nico's Fries",10.73770673928518,125.0133434124291,food,"Outside prince hypermart","Nalibunan (Pob.)",Abuyog,Leyte
"CM4 Plant Nursery",9.139236620173836,125.56290591135621,"non food",Brgy.hall,Comagascas,"Cabadbaran City","AGUSAN DEL NORTE"
"American Ribs & Wings - Cauayan City",16.933175616355157,121.77182240411639,food,"just after of Hotel Andrea","District I (Pob.)","Cauayan City",Isabela
"Fads Online Shop",10.7494116,125.012207,"non food","Zone 6 t and e welding shop","Buntay (Pob.)",Abuyog,Leyte
"Gilly's Uptrend ",9.113068537008896,125.56514756754041,"non food","P-2 Dinabucan muhon ",Mabini,"Cabadbaran City","AGUSAN DEL NORTE"
"Wakitos Pizza - Naval, Biliran",11.565510972297854,124.40527958795428,food,"Near Phoenix Gas Station",Calumpang,Naval,Biliran
"Bean There Coffee",12.06624746257455,124.6009453504797,food,"Infront of Sea Oil, besides Hidden Garden",Rawis,"Calbayog City",Samar
"Chillbrew Snack Corner ",10.746768222038273,125.01357676461339,food,"GBU BIKES ","Bito (Pob.)",Abuyog,Leyte
"Mood Café",13.8840778,122.2592109,food,"113 vilar street (Near victorinas bakery)","Burgos (Pob.)",Lopez,Quezon
"Sampaguita Restaurant",13.885155624526952,122.26034888997674,food,"Beside Land bank ","Rizal (Poblacion)",Lopez,Quezon
"3325 FOOD AVENUE",17.319376932654244,121.80307248607278,food,"Near Japi Autoworks/Real Steel Hardware",Lanna,Tumauini,Isabela
"Caffeine Racer",13.957845458979413,122.29623215273023,food,"In front of Calauag Municipal",Pinagbayanan,Calauag,Quezon
"Gigi's Desserts - Abuyog",10.751047371398037,125.00892514362931,food,"Corner Store (a small sari sari store with Piso Wifi & Coffee Vendo Machine outside the store))","Bito (Pob.)",Abuyog,Leyte
"Duvy’s Bakeshop & Cafe ",10.104838476461433,123.63740200075132,food,"Across Carcar Academy Technical School ","Poblacion I","Carcar City",Cebu
"Escobar Cafe",13.884674249663266,122.25963776931167,food,"Rosario St. Near Cebuana Lhuillier beside D'Looks Salon and Spa","Rizal (Poblacion)",Lopez,Quezon
"Gerry And Clara Store Alcoy",9.711732408498133,123.46077421680093,"non food","Public Mrket",Poblacion,Alcoy,Cebu
"DCarl's Tapa Flakes",14.648786728602715,120.99263498559594,food,"Beside Philippine Cultural College - Annex","Barangay 105",Caloocan,"Metro Manila"
"Aida's Cake",13.960172869960891,122.29149369522929,food,"Near brgy hall of pinagtalleran",Pinagtalleran,Calauag,Quezon
"The Zachary's Hideout",16.837326254228607,121.54053485020995,food,"Flying V gasoline station","Sinamar Sur","San Mateo",Isabela
"Yitbo Variety Store",12.511672437009626,124.66285647824407,food,"Yitbo barbershop","UEP II",Catarman,"NORTHERN SAMAR"
"F & F Medrano's Foodhub",17.12827399677015,121.86640178784728,food,"Beside of Mercury & K-Servico",Baligatan,Ilagan,Isabela
"Padayon Coffee Cart",17.13231046614923,121.87027882711544,food,"Near Century Park","Calamagui 2nd",Ilagan,Isabela
"Four Bloooms Flower Shop",13.882601587538414,122.25939033553004,"non food","Yumul St. corner Masaganda St.","Burgos (Pob.)",Lopez,Quezon
"C-CUP.KO Coffee Shop",13.952781889380319,121.6507582180202,food,"Lusing way to mayao parada","Mayao Silangan",Lucena,Quezon
Botejyu,17.118793265810037,121.61602461710572,food,"Sm city cauayan","San Fermin","Cauayan City",Isabela
"Churro Tsokolat",10.181209149748174,123.7277110107243,food,"Casa mira south",Pitalo,"San Fernando",Cebu
"Churro Tsokolat - Talisay",10.249718679302816,123.80812900140882,food,"Near macdo","Lawaan II",Talisay,Cebu
"Mjr Flowershop",15.883761479430555,120.61281642162106,"non food",,"Tomana West",Rosales,Pangasinan
"Asfb Ice Cream Shop",14.886736780255262,120.86956661010075,food,"before st francis montesori","Banga II",Plaridel,Bulacan
JLAD,13.883109989652768,122.26009709760547,food,"Near Ate Loiv Drugstore","Burgos (Pob.)",Lopez,Quezon
"UNCLE DIN'S Food House",17.149747269215755,121.8870078522879,food,"Sto. Domingo Street","Bagumbayan (Pob.)",Ilagan,Isabela
"Mr. Macchiato",8.822723424530912,125.6944283656776,food,"Purok 8, (Pasulod atbang terminal)",Poblacion,Sibagat,"AGUSAN DEL SUR"
"Bean Rocks Cafe",10.111083430407216,123.64486126229167,food,"MMCS Dapdap","Poblacion III","CITY OF CARCAR",CEBU
"JAC'S SISIG (JAC'S FOOD HUB)",10.105525019785585,123.64914977923036,food,"New Night Market, Near City Hall ","Poblacion III","Carcar City",Cebu
"La Tuna SanGrill",8.822759205902862,125.69445250555873,food,"Purok 8",Poblacion,Sibagat,"AGUSAN DEL SUR"
"Brew Spot Cafe",8.82525536895666,125.69434150588316,food,"Purok 10 Poblacion SIbagat Beside Welry Store near Joy Day care Center ",Poblacion,Sibagat,"AGUSAN DEL SUR"
"Uling Roasters",8.820946079203317,125.6939180188603,food,"Purok 8",Poblacion,Sibagat,"AGUSAN DEL SUR"
"S-and-E Delights",10.7420389,125.013188,food,"Abuyog Terminal","Nalibunan (Pob.)",Abuyog,Leyte
"LEGIT Pancit Cabagan And Pancit Batil Patong ",17.294330746468777,121.81571190632769,food,"San Mateo purok 2. Malapit sa Gasolinahan ","San Mateo",Tumauini,Isabela
"Kingpaks Lechon Manok",8.821292829429737,125.69429257884622,food,"Highway ",Poblacion,Sibagat,"AGUSAN DEL SUR"
"K.spot Café ",10.384956176261412,124.98001406941809,food,"Zamora Street, Brgy. Zone 1, Sogod, 6606 Southern Leyte","Zone I (Pob.)",Sogod,"Southern Leyte"
"V Coffee",13.8825448,122.2564438,food,"LCC Mall Food Court","Burgos (Pob.)",Lopez,Quezon
"Sweet’s Cakes & Pastries ",8.87023600000,125.6568250000,food,"Iglesia ni Kristo ",Afga,Sibagat,"AGUSAN DEL SUR"
CHEEZILOG-ILAGAN,17.130095528390125,121.86678930084943,food,"InFront of DIGIPIKS, near ISAT","Calamagui 2nd",Ilagan,Isabela
"Dan Eric's Ice Cream",8.821281896189696,125.69542715325952,food,"Tito store",Poblacion,Sibagat,"AGUSAN DEL SUR"
"WRAP & ROLL",17.128868974902215,121.86639463460742,food,"Infront of Robinson Supermarket","Calamagui 2nd",Ilagan,Isabela
"DONGs STORE & SERVICES ",11.002039206961408,123.98582031950355,"non food","Inside Villa Casita Subdivision","La Paz","Bogo City",Cebu
"Tara Inasal As A Friend",17.12704518012589,121.86631957387203,food,"Near Footbridge",Baligatan,Ilagan,Isabela
"Dela Torre Meat And Vegetable Trading",8.82636400000,125.69441500000,food,"Purok 12",Poblacion,Sibagat,"AGUSAN DEL SUR"
"Dee's Store",15.20323801170481,120.64586156979203,food,"near churxh","San Franciso",Magalang,Pampanga
Pitcha,8.720054761511596,125.73639996387524,food,"National Highway. Beside J&T and SPX warehouses.",Maygatasan,"Bayugan City","AGUSAN DEL SUR"
"JT K-FOODIES ",9.879595251260904,123.60090354457498,food,"Elisa's Place Food Park",Poblacion,Argao,Cebu
"I mango",15.213997450651817,120.65821381285787,food,,"San Nicolas 1st (Pob.)",Magalang,Pampanga
"KIT SNACK CORNER",17.11878461358686,121.61613391712308,food,"Sanpedro Calungsod simbahan Liko tas deretsyo lang billiaran malapit","Santa Fe (Pob.)",Abuyog,Leyte
"Cafe Al Mar",13.9588865,122.2936858,food,"In front of BFP Calauag, New Government Site",Pinagbayanan,Calauag,Quezon
"KAPE NGANI",14.527887437312856,121.15882398560643,food,"nemiranda arthouse","San Roque",Angono,Rizal
"Ely's Putolicious",16.881631056619547,121.58710369840264,food,"At the back of Its Shoetime","Barangay III (Pob.)","San Mateo",Isabela
"BigBrew Luna Apayao",18.3329379,121.3777787,food,"Apayao State College Luna","San Isidro Sur",Luna,APAYAO
"Mjr Flowershop",15.891938,120.6110828,"non food","Salcedo Bldg.","Tomana West",Rosales,Pangasinan
"Madz Pateran",8.00708200000,124.31808500000,food,"MSU Campus",Cadayonan,"MARAWI CITY (Capital)","LANAO DEL SUR"
"Sayote healthy burgers@Whitehouse Snacks ",9.836516137074764,123.56022683903575,food,"Purok Nangka Casay bilibid Argao",Casay,Argao,Cebu
"Timpladong Tagpuan",6.620915473743995,124.61744735017419,food,"Purok Katilingban",Sampao,Isulan,"Sultan Kudarat"
"MR variety store",7.6323884819594365,123.19154044613242,"non food","Nitollama commercial building ",Poblacion,Lapuyan,"Zamboanga del Sur"
"Yelo. Natural Frozen Yogurt",9.950268985809853,123.36681405606873,food,"Panagsama Rd.,",Basdiot,Moalboal,Cebu
ORABANG’S,14.546863756267939,121.00747211304581,food,"Near m dela Cruz street and Juan sumulong elementary school","Barangay 132",Pasay,"Metro Manila"
"MBISTRO CAFE",16.8827946,121.5838383,food,,"Barangay IV (Pob.)","San Mateo",Isabela
"RYLSMATICDESIGN STICKERS&APPAREL",10.107133798094836,123.64824889227748,"non food","boloc-boloc basketball court",Valladolid,"Carcar City",Cebu
"Don Macchiatos Lopez Quezon ",13.885037160342474,122.25851761177182,food,"Beside chooks to go ","Gomez (Pob.)",Lopez,Quezon
"GRAB BEE TEA",17.11878461359385,121.61613391712308,food,"INC church","Guintagbucan (Pob.)",Abuyog,Leyte
"Lakay's Unli",17.128636683222638,121.86641075009165,food,"near Bonifacio Park","Calamagui 2nd","ILAGAN CITY (Capital)",ISABELA
"Bada Noodles Shop",9.531749669604988,123.43944964930415,food,"cebeco ",Lagunde,Oslob,Cebu
"Rose Bakeshop",8.82142646592363,125.69380646856763,food,Terminal,Poblacion,Sibagat,"AGUSAN DEL SUR"
"Beyond D' Crust",15.248002087824428,120.6775045953691,food,"Beside Milk Fridge and Wheeltek ","San Pedro II",Magalang,Pampanga
"Mr. Krispy Crispy Pata",15.214442945523778,120.65838346257806,food,"Mun Lac II Arceli Bldg.","San Pedro I",Magalang,Pampanga
"Maddela JR Inasal House",16.3454163,121.6817551,food,"Rusi Maddela","Villa Hermosa Sur",Maddela,Quirino
"Chicken Inasal Freshly Grilled",17.148905262198856,121.92496104318165,food,"Purok 1","San Andres (Angarilla)",Ilagan,Isabela
"JAMKHAR FOOD STALL",14.5785055400479,121.14903124049306,food,"Palmera 6 Subdivision","Dolores (Pob.)",Taytay,Rizal
"Noona La Carlota Kmart",10.422354454713872,122.91627103462815,food,"In front of DHSBNHS","Barangay III (Pob.)","La Carlota City","Negros Occidental"
"Merry Mango",8.5005476053161,125.97977651283146,food,"Gaisano Grand","Barangay 4 (Pob.)","San Francisco","AGUSAN DEL SUR"
"Diannes Seafood House Inc.",10.08983552463339,123.6482790671289,food,"Provincial Hospital Straight a Head","Poblacion III","Carcar City",Cebu
"DON MACCHIATOS ",10.105538250801656,123.64919049630454,food,"CARCAR NIGHTMARKET","Poblacion II","Carcar City",Cebu
"The Amberger",17.145348202963895,121.88962470078778,food,"Beside Centro Mall","San Vicente (Pob.)",Ilagan,Isabela
"Duo Brew",16.283801701319305,120.3896844573319,food,"New commercial building in front of santo tomas national high school",Patac,"Santo Tomas","La Union"
Pizzakaya,8.506295065053017,125.97769746556878,food,"orange street","Barangay 4 (Pob.)","San Francisco","AGUSAN DEL SUR"
Penongs,8.507828324738014,125.97700009122491,food,"beside rojon pharmacy","Barangay 3 (Pob.)","San Francisco","AGUSAN DEL SUR"
"Street Blends",15.213801717787785,120.66455522552133,food,6M77+GVQ,"Santa Cruz (Pob.)",Magalang,Pampanga
PIZZARO,8.50017800000,125.9791190000,food,GAISANO,"Barangay 5 (Pob.)","San Francisco","AGUSAN DEL SUR"
Buddy's,13.937121949129189,121.60892011597753,food,"Inside Pacific Mall ","Barangay 3 (Pob.)","Lucena City",Quezon
"Assey Homemade Pizza",10.73717672534275,125.01747434958816,food,"Near at Pedro calungsod church  ","Santa Fe (Pob.)",Abuyog,Leyte
"Mango Royal La Carlota",10.423585058868362,122.91985580697657,food,"Old Citi Appliance","Barangay I (Pob.)","La Carlota City","Negros Occidental"
Lukafe,8.504513048238767,125.97767321011452,food,Rotonda,"Barangay 5 (Pob.)","San Francisco","AGUSAN DEL SUR"
"Marnelli's Cakes And Pastries",15.216815340277766,120.66186161711812,food,"JDG Building, Magalang - Concepcion Rd, Magalang,","San Nicolas 1st (Pob.)",Magalang,Pampanga
"Mick's Place ",16.3410124700104,121.68517732992768,food,"Near Quirelco Office Maddela","Poblacion Norte",Maddela,Quirino
"THE CHILL SPOT",16.339615950426726,121.68275399734605,food,LOTTO,"Poblacion Sur",Maddela,Quirino
"Julievie's Pizza",16.34091048082937,121.68334638699889,food,"2nd floor new building 4","Poblacion Norte",Maddela,Quirino
"AJ Lugawan at mga lutong ulam",16.348398341451116,121.68635481968522,food,"infront of golden parts supply","Poblacion Norte",Maddela,Quirino
"Banghulot Store Fruits And Vegetables ",7.63221701208564,123.19155922159553,food,"Lapuyan publick market",Poblacion,Lapuyan,"Zamboanga del Sur"
"Lindsey Bakeshop",7.63222551784672,123.19164894819055,food,"Inside LGU Commercial  building",Poblacion,Lapuyan,"Zamboanga del Sur"
"Chick's & Bee's",16.554476362009286,121.70396016910672,food,"Near Fil oil Gas Station","Barangay II (Pob.)",Jones,Isabela
"Skintific Skincare",13.958427561029483,122.2875645942986,"non food",lbc,"Barangay III (Pob.)",Calauag,Quezon
"Kiddulz Kitchen",13.935039992431065,121.61058107391,food,"Beside of Ong Building","Barangay 5 (Pob.)","Lucena City",Quezon
"DelishCheese Dough Magalang",15.211798437635482,120.65502667799592,food,6M64+M28,"San Pedro II",Magalang,Pampanga
"Smsh Brothers.",10.427520759460686,122.92142005616127,food,"Mayor’s Office","Barangay II (Pob.)","La Carlota City","Negros Occidental"
"Café Viale",17.118784293053928,121.61613358184695,food,"beside Delish Cheese Dough","San Pedro II",Magalang,Pampanga
"Kuan Bar And Restaurant ",9.952005450328002,123.36855283007026,food,"Kuan Bar Restaurant next Mariz inn ",Basdiot,Moalboal,Cebu
"KIMMENU BY JIE MA FOOD HUB",17.118841009169778,121.61602260544896,food,"Rusi Motor Burauen","Poblacion District VI",Burauen,Leyte
"Thai Me ",9.948577966910582,123.37115289643407,food,"Inside of el mercado de moalboal ",Basdiot,Moalboal,Cebu
"Outbackshack Moalboal",9.948870300000001,123.3711702,food,"El mercado de moalboal","Poblacion West",Moalboal,Cebu
"EDEN'S GRILL BARBECUE, SEAFOOD'S AND RESTAURANTS ",8.501854413654096,125.97813030704856,food,"Between in Petron gasoline station and Rean Meatshop ","Barangay 5 (Pob.)","San Francisco","AGUSAN DEL SUR"
"Tennessee Dining & Coffee",9.9441209,123.3810725,food,"Cogon, along Panagsama Rd",Basdiot,Moalboal,Cebu
"Luto Ni Juswa",17.148910816841965,121.8900178166758,food,"infront of Linda's Printing Shop","Centro Poblacion",Ilagan,Isabela
"J-An Food Hub",16.342013047861776,121.68401023373008,food,"Near public market","Poblacion Norte",Maddela,Quirino
"Munchéa Food Hub",9.941106322497063,123.39524516835809,food,"across CTU Moalboal","Poblacion East",Moalboal,Cebu
"Ku-An Cafe ",15.219650659670103,120.66155249252915,food,"Near Mc. Donald Magalang","San Nicolas 1st (Pob.)",Magalang,Pampanga
"3A's Food Buddies",13.889017397309281,122.26218050345778,food,Church,"Burgos (Pob.)",Lopez,Quezon
"Mybestea Food Hub",17.472612492177344,121.46882846768737,food,"Beside Dagupan Public Market","Dagupan Centro (Pob.)",Tabuk,KALINGA
"Wrap It Up",9.948577966910582,123.37115289643407,food,"Wrap it up el mercado de moalboal",Basdiot,Moalboal,Cebu
"Filippo Pizza ",9.948682981391281,123.37111132219434,food,"inside el mercado de moalboal",Basdiot,Moalboal,Cebu
"Passion Desserts",9.948577966790193,123.37115289643407,food,"inside el mercado de moalboal",Basdiot,Moalboal,Cebu
"Brenphil Crepes and Waffles",9.948936271186435,123.37124576792121,food,"inside el mercado de moalboal",Basdiot,Moalboal,Cebu
"Lupremo's Bread And Patries",8.507863592135255,125.97914414251508,food,"In front of terminal","Barangay 2 (Pob.)","San Francisco","AGUSAN DEL SUR"
"Lmao Lamaw",9.941275599999999,123.3973799000,food,"Moalboal Tropics","Poblacion East",Moalboal,Cebu
"Kainan Sa Hardin",15.215550043999713,120.6642440892756,food,"Magalang Gym","Santa Cruz (Pob.)",Magalang,Pampanga
